"Region","Service","pubDate","TimeZone","TimeZoneOffset","PubDateConverted","StartTimeConverted","EndTimeConverted","IncidentMinutes","description"
"us-east-1","cognito","Tue,  9 Dec 2014 07:12:03 PST","PST","-8","09/12/2014 15:12:03","09/12/2014 12:58:00","09/12/2014 14:22:00","84","Between 4:58 AM to 6:22 AM PST, Amazon Cognito experienced increased API error rates in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"eu-west-1","ec2","Wed, 10 Dec 2014 02:32:00 PST","PST","-8","10/12/2014 10:32:00",,,,"We are investigating connectivity issues in the EU-WEST-1 Region."
"eu-west-1","ec2","Wed, 10 Dec 2014 03:29:12 PST","PST","-8","10/12/2014 11:29:12",,,,"We can confirm that a subset of instances experienced impaired Internet connectivity in a single Availability Zone in the EU-WEST-1 region. The issue has been resolved and the service is operating normally."
"ap-northeast-1","ec2","Thu, 11 Dec 2014 04:11:12 PST","PST","-8","11/12/2014 12:11:12",,,,"We are investigating Internet connectivity issues in the AP-NORTHEAST-1 Region."
"ap-northeast-1","ec2","Thu, 11 Dec 2014 05:43:18 PST","PST","-8","11/12/2014 13:43:18","11/12/2014 11:11:00","11/12/2014 13:24:00","133","Between 3:11 AM and 5:24 AM PST we experienced an issue with an Internet provider in our AP-NORTHEAST-1 Region. The issue impacted Internet connectivity for some instances in the Region. Connectivity between Availability Zones within the Region was not impacted. The issue has been resolved and connectivity has been restored."
,"route53","Sat, 13 Dec 2014 23:26:00 PST","PST","-8","14/12/2014 07:26:00",,,,"We are investigating slow propagation of DNS edits to the Route 53 DNS servers. This does not impact queries to existing DNS records."
,"route53","Sun, 14 Dec 2014 00:00:00 PST","PST","-8","14/12/2014 08:00:00",,,,"We can confirm slow propagation of DNS edits to the Route 53 DNS servers and continue to work towards resolution. This does not impact queries to existing DNS records."
,"fps","Sun, 14 Dec 2014 00:06:05 PST","PST","-8","14/12/2014 08:06:05",,,,"We are investigating increased error rates and latencies impacting CBUI pipeline, ASP, Pay, Reserve and Settle APIs in the North America region."
,"fps","Sun, 14 Dec 2014 00:53:23 PST","PST","-8","14/12/2014 08:53:23",,,,"We can confirm increased error rates impacting CBUI pipeline, ASP, Pay, Reserve and Settle APIs in the North America region. We have identified the issue and are working to recover."
,"fps","Sun, 14 Dec 2014 01:15:31 PST","PST","-8","14/12/2014 09:15:31","15/12/2014 07:25:00","14/12/2014 08:51:00","-1354","Between December 13 11:25 PM and December 14 12:51 AM PST, FPS experienced elevated error rates and latencies impacting CBUI pipeline, ASP, Pay, Reserve and Settle APIs in the North America region. The issue has been resolved and the service is now operating normally."
,"route53","Sun, 14 Dec 2014 01:27:00 PST","PST","-8","14/12/2014 09:27:00",,,,"The Route 53 Public DNS service is now operating normally. We continue to work towards resolution of slow propagation of DNS edits to the Route 53 Private DNS servers. This does not impact queries to existing DNS records."
,"route53","Sun, 14 Dec 2014 01:58:00 PST","PST","-8","14/12/2014 09:58:00","15/12/2014 06:39:00","14/12/2014 09:16:00","-1283","[RESOLVED] Between December 13 10:39 PM and December 14 01:16 AM PST Route 53 customers experienced slow propagation times for PUBLIC DNS edits.
Between December 13 10:39 PM and December 14 01:53 AM PST Route 53 customers experienced slow propagation times for PRIVATE DNS edits.
The service is now operating normally for both PRIVATE and PUBLIC DNS edits. Throughout this period, there was no impact to queries for existing DNS records."
"sa-east-1","ec2","Wed, 17 Dec 2014 11:33:45 PST","PST","-8","17/12/2014 19:33:45",,,,"We are investigating elevated packet loss and latency for Internet connectivity in the SA-EAST-1 Region."
"sa-east-1","vpc","Wed, 17 Dec 2014 11:42:06 PST","PST","-8","17/12/2014 19:42:06",,,,"We are investigating elevated packet loss and latency for VPN tunnels in the SA-EAST-1 Region."
"sa-east-1","ec2","Wed, 17 Dec 2014 12:12:49 PST","PST","-8","17/12/2014 20:12:49",,,,"We can confirm that in some cases instances are experiencing elevated packet loss and latency for Internet connectivity in the SA-EAST-1 Region. Connectivity within the Region is not impacted."
"sa-east-1","vpc","Wed, 17 Dec 2014 12:14:12 PST","PST","-8","17/12/2014 20:14:12",,,,"We can confirm that some VPN tunnels are experiencing intermittent elevated packet loss and latency in the SA-EAST-1 Region."
"sa-east-1","ec2","Wed, 17 Dec 2014 12:58:20 PST","PST","-8","17/12/2014 20:58:20",,,,"We have applied a corrective action for the elevated packet loss and latency. The impact is now reduced and we are continuing to monitor. "
"sa-east-1","vpc","Wed, 17 Dec 2014 12:59:09 PST","PST","-8","17/12/2014 20:59:09",,,,"We have applied a corrective action for the elevated packet loss and latency. The impact is now reduced and we are continuing to monitor."
"sa-east-1","vpc","Wed, 17 Dec 2014 13:11:15 PST","PST","-8","17/12/2014 21:11:15","17/12/2014 18:36:00","17/12/2014 20:45:00","129","Between 10:36 AM and 12:45 PM PST, we experienced elevated packet loss and latency for some VPN tunnels in the SA-EAST-1 Region. This issue has been resolved and the service is operating normally."
"sa-east-1","ec2","Wed, 17 Dec 2014 13:30:28 PST","PST","-8","17/12/2014 21:30:28","17/12/2014 18:36:00","17/12/2014 20:45:00","129","Between 10:36 AM and 12:45 PM PST, in some cases we experienced elevated packet loss and latency for Internet connectivity in the SA-EAST-1 Region. Connectivity within the Region was not impacted. This issue has been resolved and the service is operating normally."
"us-east-1","ec2","Thu, 18 Dec 2014 12:41:00 PST","PST","-8","18/12/2014 20:41:00",,,,"We are investigating reports of problems resolving some DNS names in the US-EAST-1 Region."
"us-east-1","ec2","Thu, 18 Dec 2014 13:11:00 PST","PST","-8","18/12/2014 21:11:00","18/12/2014 19:36:00","18/12/2014 20:47:00","71","Between 11:36 AM and 12:47 PM PST, we experienced elevated error rates resolving DNS names for some AWS resources in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
,"route53","Thu, 18 Dec 2014 13:21:54 PST","PST","-8","18/12/2014 21:21:54","18/12/2014 19:36:00","18/12/2014 20:47:00","71","Between 11:36 AM and 12:47 PM PST we experienced elevated error rates in the edge location we use in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","ec2","Thu, 18 Dec 2014 20:35:50 PST","PST","-8","19/12/2014 04:35:50",,,,"We are investigating increased error rates and latencies for APIs and new instance launches in the US-EAST-1 Region."
"us-east-1","ec2","Thu, 18 Dec 2014 20:36:33 PST","PST","-8","19/12/2014 04:36:33","18/12/2014 20:41:00","18/12/2014 20:47:00","6","<h4>DNS Resolution</h4>
<div><span class=""yellowfg""> 12:41 PM PST</span> We are investigating reports of problems resolving some DNS names in the US-EAST-1 Region.</div><div><span class=""yellowfg""> 1:11 PM PST</span> Between 11:36 AM and 12:47 PM PST, we experienced elevated error rates resolving DNS names for some AWS resources in the US-EAST-1 Region. The issue has been resolved and the service is operating normally.</div>
<br>
<h4>Increased Error Rates and Latencies</h4>
<div><span class=""yellowfg""> 8:37 PM PST</span> We are investigating increased error rates and latencies for APIs and new instance launches in the US-EAST-1 Region.</div><div><span class=""yellowfg""> 9:04 PM PST</span> Between 7:49 PM and 8:51 PM we experienced increased error rates and latencies for some APIs and new instance launches in the US-EAST-1 Region. Existing instances were unaffected. The issue has been resolved and the service is operating normally.</div>"
"us-east-1","ses","Thu, 18 Dec 2014 20:42:13 PST","PST","-8","19/12/2014 04:42:13",,,,"We are currently experiencing elevated error rates affecting the SMTP interface of SES in the US-EAST-1 Region and are investigating."
"us-east-1","ses","Thu, 18 Dec 2014 21:07:26 PST","PST","-8","19/12/2014 05:07:26","19/12/2014 03:49:00","19/12/2014 04:50:00","61","Between 7:49 PM PST and 8:50 PM PST, SES experienced elevated error rates for the SMTP interface in the US-EAST-1 Region. This issue has now been resolved and the service is operating normally."
"us-east-1","workspaces","Thu, 18 Dec 2014 21:10:00 PST","PST","-8","19/12/2014 05:10:00","19/12/2014 03:49:00","19/12/2014 04:51:00","62","Between 7:49 PM and 8:51 PM PST we experienced increased error rates for connections to some WorkSpaces in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","directoryservice","Thu, 18 Dec 2014 21:14:53 PST","PST","-8","19/12/2014 05:14:53","19/12/2014 03:45:00","19/12/2014 04:50:00","65","Between 7:45 PM and 8:50 PM we experienced increased error rates for authentications to some directories in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","cloudsearch","Thu, 18 Dec 2014 21:19:08 PST","PST","-8","19/12/2014 05:19:08","19/12/2014 04:05:00","19/12/2014 05:10:00","65","Between 8:05 PM and 9:10 PM we experienced increased error rates for some CloudSearch domains in the US-EAST-1 Region. The issue has been resolved and the service is operating normally."
,"cloudfront","Mon, 22 Dec 2014 23:56:00 PST","PST","-8","23/12/2014 07:56:00",,,,"We are currently investigating elevated error rates for content delivered through Amazon CloudFront."
,"cloudfront","Tue, 23 Dec 2014 00:27:00 PST","PST","-8","23/12/2014 08:27:00",,,,"Error rates have returned to normal for edge locations in US, Japan, Asia and South America. Error rates remain elevated for edge locations in Europe and Australia."
,"cloudfront","Tue, 23 Dec 2014 01:16:00 PST","PST","-8","23/12/2014 09:16:00",,,,"Elevated error rates in Australia and Europe are now beginning to recover."
,"cloudfront","Tue, 23 Dec 2014 01:28:00 PST","PST","-8","23/12/2014 09:28:00",,,,"Elevated error rates in Australia have returned to normal; recovery in Europe continues."
,"cloudfront","Tue, 23 Dec 2014 02:16:00 PST","PST","-8","23/12/2014 10:16:00","24/12/2014 07:23:00","24/12/2014 07:54:00","31","Between December 22nd 11:23 PM and December 22nd 11:54 PM PST, customers experienced elevated error rates when accessing content from edge locations in the United States, Japan, Asia and South America.
Between December 22nd 11:23 PM and December 22rd 11:54 PM PST, customers experienced elevated error rates when accessing content from edge locations in Europe, excluding France.
Between December 22nd 11:23 PM and December 23rd 1:15 AM PST, customers experienced elevated error rates when accessing content from edge locations in Australia.
Between December 22nd 11:23 PM and December 23rd 2:05 AM PST, customers experienced elevated error rates when access content from edge locations in France.
The service has recovered and is operating normally."
"us-west-1","ec2","Wed, 24 Dec 2014 12:45:00 PST","PST","-8","24/12/2014 20:45:00",,,,"We are investigating increased error rates for new EC2 instance launches and instance terminations in a single Availability Zone in the US-WEST-1 Region."
"us-west-1","autoscaling","Wed, 24 Dec 2014 12:52:43 PST","PST","-8","24/12/2014 20:52:43",,,,"We are investigating increased launch and termination times for EC2 instances managed by Auto Scaling in a single Availability Zone in the US-WEST-1 Region."
"us-west-1","ec2","Wed, 24 Dec 2014 13:09:59 PST","PST","-8","24/12/2014 21:09:59","24/12/2014 18:44:00","24/12/2014 20:48:00","124","Between 10:44 AM and 12:48 PM PST we experienced increased error rates and latencies for new EC2 instance launches and instance terminations in a single Availability Zone in the US-WEST-1 Region. The issue has been resolved and the service is operating normally."
"us-west-1","autoscaling","Wed, 24 Dec 2014 13:12:36 PST","PST","-8","24/12/2014 21:12:36","24/12/2014 18:44:00","24/12/2014 20:48:00","124","Between 10:44 AM and 12:48 PM PST we experienced increased latencies for new EC2 instance launches and terminations in a single Availability Zone in the US-WEST-1 Region. The issue has been resolved and the service is operating normally."
"us-east-1","emr","Mon, 29 Dec 2014 19:27:00 PST","PST","-8","30/12/2014 03:27:00",,,,"We are investigating delays in starting clusters in the US-EAST-1 region."
"us-east-1","emr","Mon, 29 Dec 2014 19:57:00 PST","PST","-8","30/12/2014 03:57:00",,,,"We are continuing to investigate delays in starting clusters in the US-EAST-1 region."
"us-east-1","emr","Mon, 29 Dec 2014 20:13:00 PST","PST","-8","30/12/2014 04:13:00",,,,"Between 6:50pm PST and 8:08pm PST we experienced delays in starting clusters in the US-EAST-1 region. The issue has been resolved and the service is operating normally."
"us-east-1","ec2","Thu,  1 Jan 2015 01:14:00 PST","PST","-8","01/01/2015 09:14:00",,,,"We are investigating increased API error rates in the US-EAST-1 Region."
"us-east-1","ec2","Thu,  1 Jan 2015 01:31:00 PST","PST","-8","01/01/2015 09:31:00",,,,"We can confirm increased API error rates affecting the RunInstances API in the US-EAST-1 Region."
"us-east-1","ec2","Thu,  1 Jan 2015 02:41:00 PST","PST","-8","01/01/2015 10:41:00",,,,"API error rates for RunInstances are recovering in the US-EAST-1 Region. Some customers may experience RequestLimitExceeded errors while we continue to recover."
"us-east-1","ec2","Thu,  1 Jan 2015 03:05:00 PST","PST","-8","01/01/2015 11:05:00","01/01/2015 08:10:00","01/01/2015 10:30:00","140","Between 12:10 AM and 02:30 AM PST we experienced an increased error rate for the RunInstances API affecting some customers in the US-EAST-1 Region. Existing instances were not affected. The issue has been resolved and the service is operating normally."
"ap-southeast-2","storagegateway","Thu,  1 Jan 2015 17:54:08 PST","PST","-8","02/01/2015 01:54:08",,,,"We are currently investigating elevated API error rates in the AP-SOUTHEAST-2 Region."
"ap-southeast-2","storagegateway","Thu,  1 Jan 2015 18:43:43 PST","PST","-8","02/01/2015 02:43:43",,,,"We continue to investigate elevated service-level error rates in the AP-SOUTHEAST-2 Region."
"ap-southeast-2","storagegateway","Thu,  1 Jan 2015 20:01:40 PST","PST","-8","02/01/2015 04:01:40",,,,"We are in the process of taking corrective action to correct service-level error rates in the AP-SOUTHEAST-2 Region."
"ap-southeast-2","storagegateway","Thu,  1 Jan 2015 20:43:24 PST","PST","-8","02/01/2015 04:43:24","01/01/2015 23:13:00","02/01/2015 04:14:00","301","Between 3:13 PM and 8:14 PM PST, we experienced elevated service-level error rates in the AP-SOUTHEAST-2 Region. This issue has been resolved and the service is operating normally."
"us-west-2","ec2","Wed,  7 Jan 2015 07:42:47 PST","PST","-8","07/01/2015 15:42:47",,,,"We are investigating increased API error rates in the US-WEST-2 Region."
"us-west-2","ec2","Wed,  7 Jan 2015 07:54:12 PST","PST","-8","07/01/2015 15:54:12","07/01/2015 15:03:00","07/01/2015 15:41:00","38","Between 7:03 AM and 7:41 AM PST we experienced increased API error rates and latencies in the US-WEST-2 Region. Existing instances were not affected. The issue has been resolved and the service is operating normally."
